TeamID,Week,Year,GID,Name,Pos,Team.x,h.a,Oppt,FD.points,FD.salary,Team.y,RunDRk,RushingGamesPlayed,RusingPointsperGameGAllowed,TotalRushingPointsAllowed,TotalRushAttemptsAgainst,RushAttemptsAgainstPerGame,RushYdsAllowed,AverageYardsPerCarryAllowed,RushingYardsPerGameAllowed,RushingTDAllowed,LongestRunAllowed,FirstDownsAllowed,FirstDownPercentageAllowed,20yardsRunOrLongerAllowed,40yardsRunOrLongerAllowed,FumblesCaused,PassDRk,PassingGamesPlayed,PassingPointsperGameGAllowed,TotalPassingPointsAllowed,CompletionsAllowed,TotalPassAttemptsAgainst,CompletionPercentageAllowed,PassAttemptsAgainstPerGame,PassingYdsAllowed,AverageYardsPerPassAllowed,PassingYardsPerGameAllowed,PassingTDAllowed,Interceptions,PassingFirstDownsAllowed,PassingFirstDownPercentageAllowed,LongestPassAllowed,20yardsPassOrLongerAllowed,40yardsPassOrLongerAllowed,Sacs,PassDefenseRating,TotalDRk,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM,Lost,Scored Labels
0,1,1,0.581343163968585,"Marshall, Brandon",WR,NYJ,t,ari,12.0599998474121,7500,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,14.7390069961548
0,1,1,0.199070363840359,"Fitzpatrick, Ryan",QB,NYJ,t,ari,13.5759994506836,6900,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,13.7416067123413
0,1,1,0.418817118127905,"Forte, Matt",RB,NYJ,t,ari,13.5199996948242,6800,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,12.8731441497803
0,1,1,0.868728962974836,"Enunwa, Quincy",WR,NYJ,t,ari,9.78000030517578,5900,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,9.05861473083496
0,1,1,0.451835230004808,"Powell, Bilal",RB,NYJ,t,ari,6.75999984741211,5400,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,6.76645565032959
0,1,1,0.228562269594486,"Smith, Geno",QB,NYJ,t,ari,21,5000,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,6.21667051315308
0,1,1,0.737618208046161,"Seferian-Jenkins, Austin",TE,NYJ,t,ari,4.86666679382324,4800,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,5.35120630264282
0,1,1,0.83747395415932,"Thompkins, Kenbrell",WR,NYJ,t,ari,4.16666666666667,4500,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,1.80083298683167
0,1,1,0.980926430517711,"Folk, Nick",K,NYJ,t,ari,8,4500,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,3.96368718147278
0,1,1,0.705722070844687,"Davis, Kellen",TE,NYJ,t,ari,0,4500,Arizona Cardinals,23,1,0.381909547738693,0.515463917525773,0.644230769230769,0.564705882352941,0.72041166380789,0.67741935483871,0.698148148148148,0.75,0.708333333333333,0.758620689655172,0.664772727272727,1,0.5,0.714285714285714,4,1,0.381909547738693,0.515463917525773,0.394736842105263,0.510869565217391,0.240963855421687,0.375,0.935483870967742,0.0625000000000001,0.0588235294117648,0.307692307692308,0.857142857142857,0.390243902439024,0.256578947368421,0.666666666666667,0.3125,0.111111111111111,0.933333333333333,0.0825515947467168,8,1,0.381909547738693,0.515463917525773,0.776315789473684,0.233297985153765,0.0769230769230767,0.434782608695652,0.666666666666667,0.731707317073171,0.611111111111111,0.142857142857143,0.25,0.33,0.555555555555556,0.529411764705882,0.4,0.769230769230769,1,1.53776562213898
